mapped_class,length,width,area,perimeter,aspect_ratio,solidity,circularity,convex_hull_area
Class C,317,384,33764.0,1198.4793510437012,1.2113564668769716,0.727037822590196,0.2953946626149107,46440.5
Class A,317,384,33764.0,1198.4793510437012,1.2113564668769716,0.727037822590196,0.2953946626149107,46440.5
Class B,418,409,63088.5,2390.348532438278,0.9784688995215312,0.5773475606966039,0.138751474548105,109273.0
Class C,418,409,63088.5,2390.348532438278,0.9784688995215312,0.5773475606966039,0.138751474548105,109273.0
Class A,418,409,63088.5,2390.348532438278,0.9784688995215312,0.5773475606966039,0.138751474548105,109273.0
Class B,352,292,41902.0,1417.994071006775,0.8295454545454546,0.7336876110765783,0.2618760530143592,57111.5
Class C,352,292,41902.0,1417.994071006775,0.8295454545454546,0.7336876110765783,0.2618760530143592,57111.5
Class A,352,292,41902.0,1417.994071006775,0.8295454545454546,0.7336876110765783,0.2618760530143592,57111.5
Class B,353,290,34384.5,1111.1828891038895,0.8215297450424929,0.7570010127251112,0.349946365349217,45422.0
Class C,353,290,34384.5,1111.1828891038895,0.8215297450424929,0.7570010127251112,0.349946365349217,45422.0
Class A,353,290,34384.5,1111.1828891038895,0.8215297450424929,0.7570010127251112,0.349946365349217,45422.0
Class B,305,290,32080.0,968.8569865226746,0.9508196721311475,0.8932947204277122,0.4294621292042762,35912.0
Class C,305,290,32080.0,968.8569865226746,0.9508196721311475,0.8932947204277122,0.4294621292042762,35912.0
Class A,305,290,32080.0,968.8569865226746,0.9508196721311475,0.8932947204277122,0.4294621292042762,35912.0
Class B,354,174,37652.5,1091.8691823482513,0.4915254237288136,0.7435254391248112,0.39688297048171267,50640.5
Class C,354,174,37652.5,1091.8691823482513,0.4915254237288136,0.7435254391248112,0.39688297048171267,50640.5
Class A,354,174,37652.5,1091.8691823482513,0.4915254237288136,0.7435254391248112,0.39688297048171267,50640.5
Class B,354,176,36062.0,1140.3960939645767,0.4971751412429379,0.7091908475009587,0.34845622777288876,50849.5
Class C,354,176,36062.0,1140.3960939645767,0.4971751412429379,0.7091908475009587,0.34845622777288876,50849.5
Class A,354,176,36062.0,1140.3960939645767,0.4971751412429379,0.7091908475009587,0.34845622777288876,50849.5
Class B,310,368,54372.0,2221.0276861190796,1.1870967741935483,0.6085418811836862,0.13850875568254806,89348.0
Class C,310,368,54372.0,2221.0276861190796,1.1870967741935483,0.6085418811836862,0.13850875568254806,89348.0
Class A,310,368,54372.0,2221.0276861190796,1.1870967741935483,0.6085418811836862,0.13850875568254806,89348.0
Class A,357,292,29392.5,1071.8691798448563,0.8179271708683473,0.801213029848712,0.321486561613407,36685.0
Class C,357,292,29392.5,1071.8691798448563,0.8179271708683473,0.801213029848712,0.321486561613407,36685.0
Class B,357,292,29392.5,1071.8691798448563,0.8179271708683473,0.801213029848712,0.321486561613407,36685.0
Class A,357,293,29700.0,1051.283394932747,0.8207282913165266,0.801295022258195,0.3376966122191082,37065.0
Class C,357,293,29700.0,1051.283394932747,0.8207282913165266,0.801295022258195,0.3376966122191082,37065.0
Class B,357,293,29700.0,1051.283394932747,0.8207282913165266,0.801295022258195,0.3376966122191082,37065.0
Class A,328,444,57359.0,2067.9393694400787,1.353658536585366,0.6610578723845635,0.16855274606412438,86768.5
Class C,328,444,57359.0,2067.9393694400787,1.353658536585366,0.6610578723845635,0.16855274606412438,86768.5
Class B,328,444,57359.0,2067.9393694400787,1.353658536585366,0.6610578723845635,0.16855274606412438,86768.5
Class A,549,377,87757.5,2837.4612296819687,0.6867030965391621,0.6474083746458924,0.1369727686943226,135552.0
Class C,549,377,87757.5,2837.4612296819687,0.6867030965391621,0.6474083746458924,0.1369727686943226,135552.0
Class B,549,377,87757.5,2837.4612296819687,0.6867030965391621,0.6474083746458924,0.1369727686943226,135552.0
Class A,551,378,92213.0,2572.625661969185,0.6860254083484574,0.6859325545153959,0.17508495162205476,134434.5
Class C,551,378,92213.0,2572.625661969185,0.6860254083484574,0.6859325545153959,0.17508495162205476,134434.5
Class B,551,378,92213.0,2572.625661969185,0.6860254083484574,0.6859325545153959,0.17508495162205476,134434.5
Class A,237,541,30205.0,1395.0235102176666,2.282700421940928,0.6957433086101258,0.19504088122375068,43414.0
Class C,237,541,30205.0,1395.0235102176666,2.282700421940928,0.6957433086101258,0.19504088122375068,43414.0
Class B,237,541,30205.0,1395.0235102176666,2.282700421940928,0.6957433086101258,0.19504088122375068,43414.0
Class A,616,116,32348.5,1523.4528790712357,0.18831168831168832,0.6924130697689352,0.17514831334856734,46718.5
Class C,616,116,32348.5,1523.4528790712357,0.18831168831168832,0.6924130697689352,0.17514831334856734,46718.5
Class B,616,116,32348.5,1523.4528790712357,0.18831168831168832,0.6924130697689352,0.17514831334856734,46718.5
Class A,116,618,32308.5,1512.4234417676926,5.327586206896552,0.6918826892807812,0.1774924397792323,46696.5
Class C,116,618,32308.5,1512.4234417676926,5.327586206896552,0.6918826892807812,0.1774924397792323,46696.5
Class B,116,618,32308.5,1512.4234417676926,5.327586206896552,0.6918826892807812,0.1774924397792323,46696.5
Class A,618,118,33167.0,1528.5239472389221,0.19093851132686085,0.702073388863605,0.1783904333367848,47241.5
Class C,618,118,33167.0,1528.5239472389221,0.19093851132686085,0.702073388863605,0.1783904333367848,47241.5
Class B,618,118,33167.0,1528.5239472389221,0.19093851132686085,0.702073388863605,0.1783904333367848,47241.5
Class A,617,116,33030.5,1546.7077120542526,0.1880064829821718,0.6940930486677314,0.17350360784092314,47588.0
Class C,617,116,33030.5,1546.7077120542526,0.1880064829821718,0.6940930486677314,0.17350360784092314,47588.0
Class B,617,116,33030.5,1546.7077120542526,0.1880064829821718,0.6940930486677314,0.17350360784092314,47588.0
Class A,325,615,83372.0,3426.8855471611023,1.8923076923076922,0.5722600882702195,0.08921356291548557,145689.0
Class C,325,615,83372.0,3426.8855471611023,1.8923076923076922,0.5722600882702195,0.08921356291548557,145689.0
Class B,325,615,83372.0,3426.8855471611023,1.8923076923076922,0.5722600882702195,0.08921356291548557,145689.0
Class A,488,71,12667.5,1252.1980456113815,0.14549180327868852,0.5397430707940093,0.10152073041905625,23469.5
Class C,488,71,12667.5,1252.1980456113815,0.14549180327868852,0.5397430707940093,0.10152073041905625,23469.5
Class B,488,71,12667.5,1252.1980456113815,0.14549180327868852,0.5397430707940093,0.10152073041905625,23469.5
Class A,616,372,98205.5,3293.010437965393,0.6038961038961039,0.58323558844403,0.11380450667737631,168380.5
Class C,616,372,98205.5,3293.010437965393,0.6038961038961039,0.58323558844403,0.11380450667737631,168380.5
Class B,616,372,98205.5,3293.010437965393,0.6038961038961039,0.58323558844403,0.11380450667737631,168380.5
Class A,475,104,19074.0,1204.7838326692581,0.21894736842105264,0.7186887716654107,0.16513281349283201,26540.0
Class C,475,104,19074.0,1204.7838326692581,0.21894736842105264,0.7186887716654107,0.16513281349283201,26540.0
Class B,475,104,19074.0,1204.7838326692581,0.21894736842105264,0.7186887716654107,0.16513281349283201,26540.0
Class A,616,109,35805.0,1544.7493418455124,0.17694805194805194,0.7298503811814587,0.18855476168747823,49058.0
Class C,616,109,35805.0,1544.7493418455124,0.17694805194805194,0.7298503811814587,0.18855476168747823,49058.0
Class B,616,109,35805.0,1544.7493418455124,0.17694805194805194,0.7298503811814587,0.18855476168747823,49058.0
Class A,615,132,49227.5,1490.64883685112,0.2146341463414634,0.8268040544512466,0.27839854025654964,59539.5
Class C,615,132,49227.5,1490.64883685112,0.2146341463414634,0.8268040544512466,0.27839854025654964,59539.5
Class B,615,132,49227.5,1490.64883685112,0.2146341463414634,0.8268040544512466,0.27839854025654964,59539.5
Class A,87,493,18680.0,1228.0142804384232,5.666666666666667,0.7148050357785176,0.15566103060975484,26133.0
Class C,87,493,18680.0,1228.0142804384232,5.666666666666667,0.7148050357785176,0.15566103060975484,26133.0
Class B,87,493,18680.0,1228.0142804384232,5.666666666666667,0.7148050357785176,0.15566103060975484,26133.0
Class A,83,616,30800.0,1392.7838325500488,7.421686746987952,0.7983514560841898,0.1995230829989828,38579.5
Class C,83,616,30800.0,1392.7838325500488,7.421686746987952,0.7983514560841898,0.1995230829989828,38579.5
Class B,83,616,30800.0,1392.7838325500488,7.421686746987952,0.7983514560841898,0.1995230829989828,38579.5
Class B,141,544,46002.0,1269.435633301735,3.858156028368794,0.8929392924734314,0.3587279435614776,51517.5
Class C,141,544,46002.0,1269.435633301735,3.858156028368794,0.8929392924734314,0.3587279435614776,51517.5
Class A,141,544,46002.0,1269.435633301735,3.858156028368794,0.8929392924734314,0.3587279435614776,51517.5
Class B,138,488,34488.5,1922.3889511823654,3.536231884057971,0.6031936197563684,0.11727397523912628,57176.5
Class C,138,488,34488.5,1922.3889511823654,3.536231884057971,0.6031936197563684,0.11727397523912628,57176.5
Class A,138,488,34488.5,1922.3889511823654,3.536231884057971,0.6031936197563684,0.11727397523912628,57176.5
Class B,154,616,56723.0,1725.0579977035522,4.0,0.8081753613586659,0.23953095948089143,70186.5
Class C,154,616,56723.0,1725.0579977035522,4.0,0.8081753613586659,0.23953095948089143,70186.5
Class A,154,616,56723.0,1725.0579977035522,4.0,0.8081753613586659,0.23953095948089143,70186.5
Class A,465,210,35717.0,1906.5382277965546,0.45161290322580644,0.6050242233289291,0.12347919867083385,59034.0
Class C,465,210,35717.0,1906.5382277965546,0.45161290322580644,0.6050242233289291,0.12347919867083385,59034.0
Class B,465,210,35717.0,1906.5382277965546,0.45161290322580644,0.6050242233289291,0.12347919867083385,59034.0
Class A,83,323,13444.5,736.3157957792282,3.891566265060241,0.9298360882495331,0.31162069008770743,14459.0
Class C,83,323,13444.5,736.3157957792282,3.891566265060241,0.9298360882495331,0.31162069008770743,14459.0
Class B,83,323,13444.5,736.3157957792282,3.891566265060241,0.9298360882495331,0.31162069008770743,14459.0
Class A,584,176,39476.0,1554.999123454094,0.3013698630136986,0.6703345219901511,0.205155284017924,58890.0
Class C,584,176,39476.0,1554.999123454094,0.3013698630136986,0.6703345219901511,0.205155284017924,58890.0
Class B,584,176,39476.0,1554.999123454094,0.3013698630136986,0.6703345219901511,0.205155284017924,58890.0
Class A,234,461,48727.5,1437.0651364326477,1.9700854700854702,0.7838350853769374,0.29650436234718186,62165.5
Class C,234,461,48727.5,1437.0651364326477,1.9700854700854702,0.7838350853769374,0.29650436234718186,62165.5
Class B,234,461,48727.5,1437.0651364326477,1.9700854700854702,0.7838350853769374,0.29650436234718186,62165.5
Class A,241,490,33975.5,1469.148397564888,2.033195020746888,0.6970477206515941,0.19780824474158226,48742.0
Class C,241,490,33975.5,1469.148397564888,2.033195020746888,0.6970477206515941,0.19780824474158226,48742.0
Class B,241,490,33975.5,1469.148397564888,2.033195020746888,0.6970477206515941,0.19780824474158226,48742.0
Class A,191,353,24401.5,1205.9524394273758,1.8481675392670156,0.6987729270772183,0.21084632086748756,34920.5
Class C,191,353,24401.5,1205.9524394273758,1.8481675392670156,0.6987729270772183,0.21084632086748756,34920.5
Class B,191,353,24401.5,1205.9524394273758,1.8481675392670156,0.6987729270772183,0.21084632086748756,34920.5
Class A,294,461,33380.0,1286.2783442735672,1.5680272108843538,0.7123574164772667,0.2535282043556049,46858.5
Class C,294,461,33380.0,1286.2783442735672,1.5680272108843538,0.7123574164772667,0.2535282043556049,46858.5
Class B,294,461,33380.0,1286.2783442735672,1.5680272108843538,0.7123574164772667,0.2535282043556049,46858.5
Class A,293,385,24309.5,1089.2072726488113,1.3139931740614335,0.7819325163241018,0.2574926432304687,31089.0
Class C,293,385,24309.5,1089.2072726488113,1.3139931740614335,0.7819325163241018,0.2574926432304687,31089.0
Class B,293,385,24309.5,1089.2072726488113,1.3139931740614335,0.7819325163241018,0.2574926432304687,31089.0
Class A,203,306,22715.5,1045.0407549142838,1.5073891625615763,0.8536773272201135,0.261376001310587,26609.0
Class C,203,306,22715.5,1045.0407549142838,1.5073891625615763,0.8536773272201135,0.261376001310587,26609.0
Class B,203,306,22715.5,1045.0407549142838,1.5073891625615763,0.8536773272201135,0.261376001310587,26609.0
Class A,359,195,32934.0,1105.1412603855133,0.5431754874651811,0.6986793953858393,0.33885879180726775,47137.5
Class C,359,195,32934.0,1105.1412603855133,0.5431754874651811,0.6986793953858393,0.33885879180726775,47137.5
Class B,359,195,32934.0,1105.1412603855133,0.5431754874651811,0.6986793953858393,0.33885879180726775,47137.5
Class A,195,360,32994.5,1111.3839008808136,1.8461538461538463,0.6980599162188466,0.33567825783717314,47266.0
Class C,195,360,32994.5,1111.3839008808136,1.8461538461538463,0.6980599162188466,0.33567825783717314,47266.0
Class B,195,360,32994.5,1111.3839008808136,1.8461538461538463,0.6980599162188466,0.33567825783717314,47266.0
Class A,195,360,32696.5,1111.3838976621628,1.8461538461538463,0.6921285761158328,0.33264647807800973,47240.5
Class C,195,360,32696.5,1111.3838976621628,1.8461538461538463,0.6921285761158328,0.33264647807800973,47240.5
Class B,195,360,32696.5,1111.3838976621628,1.8461538461538463,0.6921285761158328,0.33264647807800973,47240.5
Class A,343,428,50598.5,2054.0398792028427,1.2478134110787171,0.5488978325486538,0.1507057296497246,92182.0
Class C,343,428,50598.5,2054.0398792028427,1.2478134110787171,0.5488978325486538,0.1507057296497246,92182.0
Class B,343,428,50598.5,2054.0398792028427,1.2478134110787171,0.5488978325486538,0.1507057296497246,92182.0
Class A,344,430,53951.5,2054.667296528816,1.25,0.5730650960481383,0.1605943902777658,94145.5
Class C,344,430,53951.5,2054.667296528816,1.25,0.5730650960481383,0.1605943902777658,94145.5
Class B,344,430,53951.5,2054.667296528816,1.25,0.5730650960481383,0.1605943902777658,94145.5
Class A,343,429,51714.5,2031.4124549627304,1.250728862973761,0.5621813477698421,0.15748020533054446,91989.0
Class C,343,429,51714.5,2031.4124549627304,1.250728862973761,0.5621813477698421,0.15748020533054446,91989.0
Class B,343,429,51714.5,2031.4124549627304,1.250728862973761,0.5621813477698421,0.15748020533054446,91989.0
Class A,342,369,33334.5,1245.692556977272,1.0789473684210527,0.6705591261579312,0.2699492158429672,49711.5
Class C,342,369,33334.5,1245.692556977272,1.0789473684210527,0.6705591261579312,0.2699492158429672,49711.5
Class B,342,369,33334.5,1245.692556977272,1.0789473684210527,0.6705591261579312,0.2699492158429672,49711.5
Class A,343,382,32387.0,1316.846883058548,1.1137026239067056,0.6448253892406324,0.2346983438807903,50226.0
Class C,343,382,32387.0,1316.846883058548,1.1137026239067056,0.6448253892406324,0.2346983438807903,50226.0
Class B,343,382,32387.0,1316.846883058548,1.1137026239067056,0.6448253892406324,0.2346983438807903,50226.0
Class A,342,369,33083.0,1247.9351947307587,1.0789473684210527,0.674915337223061,0.26695046574940207,49018.0
Class C,342,369,33083.0,1247.9351947307587,1.0789473684210527,0.674915337223061,0.26695046574940207,49018.0
Class B,342,369,33083.0,1247.9351947307587,1.0789473684210527,0.674915337223061,0.26695046574940207,49018.0
Class A,432,316,34084.5,1308.721990942955,0.7314814814814815,0.6870836063095298,0.2500759869004682,49607.5
Class C,432,316,34084.5,1308.721990942955,0.7314814814814815,0.6870836063095298,0.2500759869004682,49607.5
Class B,432,316,34084.5,1308.721990942955,0.7314814814814815,0.6870836063095298,0.2500759869004682,49607.5
Class A,432,317,34626.0,1392.077330827713,0.7337962962962963,0.6956434390412954,0.2245357334765324,49775.5
Class C,432,317,34626.0,1392.077330827713,0.7337962962962963,0.6956434390412954,0.2245357334765324,49775.5
Class B,432,317,34626.0,1392.077330827713,0.7337962962962963,0.6956434390412954,0.2245357334765324,49775.5
Class A,316,432,33893.0,1332.2783424854279,1.3670886075949367,0.6802818032194613,0.23995507495260063,49822.0
Class C,316,432,33893.0,1332.2783424854279,1.3670886075949367,0.6802818032194613,0.23995507495260063,49822.0
Class B,316,432,33893.0,1332.2783424854279,1.3670886075949367,0.6802818032194613,0.23995507495260063,49822.0
Class A,460,126,18411.0,1159.6955205202103,0.27391304347826084,0.7153931339977851,0.17202805643809585,25735.5
Class C,460,126,18411.0,1159.6955205202103,0.27391304347826084,0.7153931339977851,0.17202805643809585,25735.5
Class B,460,126,18411.0,1159.6955205202103,0.27391304347826084,0.7153931339977851,0.17202805643809585,25735.5
Class A,126,461,18210.5,1164.4234405755997,3.6587301587301586,0.7153575707579597,0.1687756756758882,25456.5
Class C,126,461,18210.5,1164.4234405755997,3.6587301587301586,0.7153575707579597,0.1687756756758882,25456.5
Class B,126,461,18210.5,1164.4234405755997,3.6587301587301586,0.7153575707579597,0.1687756756758882,25456.5
Class A,545,236,33179.0,1377.969685435295,0.43302752293577984,0.7248596334083411,0.21958053029753064,45773.0
Class C,545,236,33179.0,1377.969685435295,0.43302752293577984,0.7248596334083411,0.21958053029753064,45773.0
Class B,545,236,33179.0,1377.969685435295,0.43302752293577984,0.7248596334083411,0.21958053029753064,45773.0
Class A,146,595,30287.0,1516.749342918396,4.075342465753424,0.6335794824592599,0.16543922639581474,47803.0
Class C,146,595,30287.0,1516.749342918396,4.075342465753424,0.6335794824592599,0.16543922639581474,47803.0
Class B,146,595,30287.0,1516.749342918396,4.075342465753424,0.6335794824592599,0.16543922639581474,47803.0
Class A,536,136,25635.5,1406.4478261470795,0.2537313432835821,0.6094983357108892,0.16285624020265743,42060.0
Class C,536,136,25635.5,1406.4478261470795,0.2537313432835821,0.6094983357108892,0.16285624020265743,42060.0
Class B,536,136,25635.5,1406.4478261470795,0.2537313432835821,0.6094983357108892,0.16285624020265743,42060.0
Class A,597,147,31496.5,1505.335128545761,0.24623115577889448,0.6607333906731838,0.17466495135938834,47669.0
Class C,597,147,31496.5,1505.335128545761,0.24623115577889448,0.6607333906731838,0.17466495135938834,47669.0
Class B,597,147,31496.5,1505.335128545761,0.24623115577889448,0.6607333906731838,0.17466495135938834,47669.0
Class A,640,201,52112.5,2245.148397922516,0.3140625,0.5929354071613058,0.1299157091633415,87889.0
Class C,640,201,52112.5,2245.148397922516,0.3140625,0.5929354071613058,0.1299157091633415,87889.0
Class B,640,201,52112.5,2245.148397922516,0.3140625,0.5929354071613058,0.1299157091633415,87889.0
Class A,125,480,38962.5,1413.5361388921738,3.84,0.7787749472821579,0.24504330805670702,50030.5
Class C,125,480,38962.5,1413.5361388921738,3.84,0.7787749472821579,0.24504330805670702,50030.5
Class B,125,480,38962.5,1413.5361388921738,3.84,0.7787749472821579,0.24504330805670702,50030.5
Class A,640,223,57279.5,2790.309865117073,0.3484375,0.5978228537732156,0.09244942476269949,95813.5
Class C,640,223,57279.5,2790.309865117073,0.3484375,0.5978228537732156,0.09244942476269949,95813.5
Class B,640,223,57279.5,2790.309865117073,0.3484375,0.5978228537732156,0.09244942476269949,95813.5
Class A,282,568,73716.5,1814.462106347084,2.0141843971631204,0.7807958734059229,0.2813706317345675,94412.0
Class C,282,568,73716.5,1814.462106347084,2.0141843971631204,0.7807958734059229,0.2813706317345675,94412.0
Class B,282,568,73716.5,1814.462106347084,2.0141843971631204,0.7807958734059229,0.2813706317345675,94412.0
Class A,284,562,68230.5,2212.912899374962,1.9788732394366197,0.7117463893974245,0.17508936882562426,95863.5
Class C,284,562,68230.5,2212.912899374962,1.9788732394366197,0.7117463893974245,0.17508936882562426,95863.5
Class B,284,562,68230.5,2212.912899374962,1.9788732394366197,0.7117463893974245,0.17508936882562426,95863.5
Class A,561,284,63831.5,2307.765709877014,0.5062388591800356,0.6613326840690223,0.1506126611580412,96519.5
Class C,561,284,63831.5,2307.765709877014,0.5062388591800356,0.6613326840690223,0.1506126611580412,96519.5
Class B,561,284,63831.5,2307.765709877014,0.5062388591800356,0.6613326840690223,0.1506126611580412,96519.5
Class A,496,371,75488.0,1941.5474568605423,0.7479838709677419,0.7465928197013154,0.2516470029647573,101110.0
Class C,496,371,75488.0,1941.5474568605423,0.7479838709677419,0.7465928197013154,0.2516470029647573,101110.0
Class B,496,371,75488.0,1941.5474568605423,0.7479838709677419,0.7465928197013154,0.2516470029647573,101110.0
Class A,370,497,62023.5,2246.3241449594498,1.3432432432432433,0.6166277277924144,0.15446186828479683,100585.0
Class C,370,497,62023.5,2246.3241449594498,1.3432432432432433,0.6166277277924144,0.15446186828479683,100585.0
Class B,370,497,62023.5,2246.3241449594498,1.3432432432432433,0.6166277277924144,0.15446186828479683,100585.0
Class A,370,496,55846.5,2435.8876370191574,1.3405405405405406,0.5547922751385825,0.11827455476789776,100662.0
Class C,370,496,55846.5,2435.8876370191574,1.3405405405405406,0.5547922751385825,0.11827455476789776,100662.0
Class B,370,496,55846.5,2435.8876370191574,1.3405405405405406,0.5547922751385825,0.11827455476789776,100662.0
Class A,326,335,30928.5,1162.6387313604355,1.0276073619631902,0.6978688358134865,0.28752734120453144,44318.5
Class C,326,335,30928.5,1162.6387313604355,1.0276073619631902,0.6978688358134865,0.28752734120453144,44318.5
Class B,326,335,30928.5,1162.6387313604355,1.0276073619631902,0.6978688358134865,0.28752734120453144,44318.5
Class A,336,327,33276.0,1187.6509246826172,0.9732142857142857,0.7304817412493003,0.296458124796936,45553.5
Class C,336,327,33276.0,1187.6509246826172,0.9732142857142857,0.7304817412493003,0.296458124796936,45553.5
Class B,336,327,33276.0,1187.6509246826172,0.9732142857142857,0.7304817412493003,0.296458124796936,45553.5
Class A,335,326,31713.5,1145.467158317566,0.9731343283582089,0.7141313036918608,0.30373074449869175,44408.5
Class C,335,326,31713.5,1145.467158317566,0.9731343283582089,0.7141313036918608,0.30373074449869175,44408.5
Class B,335,326,31713.5,1145.467158317566,0.9731343283582089,0.7141313036918608,0.30373074449869175,44408.5
Class C,349,240,32728.0,1060.2539612054825,0.6876790830945558,0.7265784566201936,0.3658554451049304,45044.0
Class B,349,240,32728.0,1060.2539612054825,0.6876790830945558,0.7265784566201936,0.3658554451049304,45044.0
Class A,349,240,32728.0,1060.2539612054825,0.6876790830945558,0.7265784566201936,0.3658554451049304,45044.0
Class C,349,240,31891.0,1081.0823839902878,0.6876790830945558,0.7065770087183861,0.3428944219206992,45134.5
Class B,349,240,31891.0,1081.0823839902878,0.6876790830945558,0.7065770087183861,0.3428944219206992,45134.5
Class A,349,240,31891.0,1081.0823839902878,0.6876790830945558,0.7065770087183861,0.3428944219206992,45134.5
Class C,240,349,32361.0,1059.425530552864,1.4541666666666666,0.7201896114300975,0.36231884926281416,44934.0
Class B,240,349,32361.0,1059.425530552864,1.4541666666666666,0.7201896114300975,0.36231884926281416,44934.0
Class A,240,349,32361.0,1059.425530552864,1.4541666666666666,0.7201896114300975,0.36231884926281416,44934.0
Class A,244,343,31552.5,1083.3250225782394,1.4057377049180328,0.7199575589554027,0.33785168579665426,43825.5
Class B,244,343,31552.5,1083.3250225782394,1.4057377049180328,0.7199575589554027,0.33785168579665426,43825.5
Class C,244,343,31552.5,1083.3250225782394,1.4057377049180328,0.7199575589554027,0.33785168579665426,43825.5
Class A,343,244,31341.0,1080.8813742399216,0.7113702623906706,0.7110995144529655,0.33710612789267413,44074.0
Class B,343,244,31341.0,1080.8813742399216,0.7113702623906706,0.7110995144529655,0.33710612789267413,44074.0
Class C,343,244,31341.0,1080.8813742399216,0.7113702623906706,0.7110995144529655,0.33710612789267413,44074.0
Class A,327,243,29474.5,958.4133368730545,0.7431192660550459,0.8706613889463267,0.4032279366236268,33853.0
Class B,327,243,29474.5,958.4133368730545,0.7431192660550459,0.8706613889463267,0.4032279366236268,33853.0
Class C,327,243,29474.5,958.4133368730545,0.7431192660550459,0.8706613889463267,0.4032279366236268,33853.0
Class C,354,201,34062.0,1078.999123930931,0.5677966101694916,0.7402127497745374,0.3676527548287063,46016.5
Class B,354,201,34062.0,1078.999123930931,0.5677966101694916,0.7402127497745374,0.3676527548287063,46016.5
Class A,354,201,34062.0,1078.999123930931,0.5677966101694916,0.7402127497745374,0.3676527548287063,46016.5
Class C,200,354,34130.0,1057.4011439085007,1.77,0.7435162896075462,0.38358940266564917,45903.5
Class B,200,354,34130.0,1057.4011439085007,1.77,0.7435162896075462,0.38358940266564917,45903.5
Class A,200,354,34130.0,1057.4011439085007,1.77,0.7435162896075462,0.38358940266564917,45903.5
Class C,200,354,33088.0,1084.999122262001,1.77,0.7221931203073162,0.3532007421062928,45816.0
Class B,200,354,33088.0,1084.999122262001,1.77,0.7221931203073162,0.3532007421062928,45816.0
Class A,200,354,33088.0,1084.999122262001,1.77,0.7221931203073162,0.3532007421062928,45816.0
Class C,198,354,33612.0,1059.6854145526886,1.7878787878787878,0.7349776961427447,0.3761406799925916,45732.0
Class B,198,354,33612.0,1059.6854145526886,1.7878787878787878,0.7349776961427447,0.3761406799925916,45732.0
Class A,198,354,33612.0,1059.6854145526886,1.7878787878787878,0.7349776961427447,0.3761406799925916,45732.0
Class C,196,354,32698.5,1068.9574933052063,1.8061224489795917,0.7210571579783012,0.3595976314117854,45348.0
Class B,196,354,32698.5,1068.9574933052063,1.8061224489795917,0.7210571579783012,0.3595976314117854,45348.0
Class A,196,354,32698.5,1068.9574933052063,1.8061224489795917,0.7210571579783012,0.3595976314117854,45348.0
Class C,352,199,34391.0,1059.6854152679443,0.5653409090909091,0.7423612834986455,0.38485820862080794,46326.5
Class B,352,199,34391.0,1059.6854152679443,0.5653409090909091,0.7423612834986455,0.38485820862080794,46326.5
Class A,352,199,34391.0,1059.6854152679443,0.5653409090909091,0.7423612834986455,0.38485820862080794,46326.5
Class B,164,345,30740.0,1019.1168738603592,2.1036585365853657,0.7337566238602187,0.37193388144651085,41894.0
Class C,164,345,30740.0,1019.1168738603592,2.1036585365853657,0.7337566238602187,0.37193388144651085,41894.0
Class A,164,345,30740.0,1019.1168738603592,2.1036585365853657,0.7337566238602187,0.37193388144651085,41894.0
Class B,344,165,30729.5,1043.6437851190567,0.4796511627906977,0.7279888182130462,0.35453635504949316,42211.5
Class C,344,165,30729.5,1043.6437851190567,0.4796511627906977,0.7279888182130462,0.35453635504949316,42211.5
Class A,344,165,30729.5,1043.6437851190567,0.4796511627906977,0.7279888182130462,0.35453635504949316,42211.5
Class B,163,345,29785.5,1026.815356850624,2.1165644171779143,0.7105828184268912,0.3550013857604084,41917.0
Class C,163,345,29785.5,1026.815356850624,2.1165644171779143,0.7105828184268912,0.3550013857604084,41917.0
Class A,163,345,29785.5,1026.815356850624,2.1165644171779143,0.7105828184268912,0.3550013857604084,41917.0
Class A,345,173,31133.5,1056.0701900720596,0.5014492753623189,0.7119076201909336,0.350794069583113,43732.5
Class C,345,173,31133.5,1056.0701900720596,0.5014492753623189,0.7119076201909336,0.350794069583113,43732.5
Class B,345,173,31133.5,1056.0701900720596,0.5014492753623189,0.7119076201909336,0.350794069583113,43732.5
Class A,285,144,27224.5,749.3107435703278,0.5052631578947369,0.9414704153266245,0.6093205947101211,28917.0
Class C,285,144,27224.5,749.3107435703278,0.5052631578947369,0.9414704153266245,0.6093205947101211,28917.0
Class B,285,144,27224.5,749.3107435703278,0.5052631578947369,0.9414704153266245,0.6093205947101211,28917.0
Class A,346,141,28772.5,885.3351292610168,0.407514450867052,0.8546837172689331,0.4612879064005537,33664.5
Class C,346,141,28772.5,885.3351292610168,0.407514450867052,0.8546837172689331,0.4612879064005537,33664.5
Class B,346,141,28772.5,885.3351292610168,0.407514450867052,0.8546837172689331,0.4612879064005537,33664.5
Class A,298,316,28145.0,1028.253956913948,1.0604026845637584,0.8278549893374513,0.33451094959200595,33997.5
Class C,298,316,28145.0,1028.253956913948,1.0604026845637584,0.8278549893374513,0.33451094959200595,33997.5
Class B,298,316,28145.0,1028.253956913948,1.0604026845637584,0.8278549893374513,0.33451094959200595,33997.5
Class A,315,292,28738.5,997.3838981389999,0.926984126984127,0.8439344551140868,0.3630356336826699,34053.0
Class C,315,292,28738.5,997.3838981389999,0.926984126984127,0.8439344551140868,0.3630356336826699,34053.0
Class B,315,292,28738.5,997.3838981389999,0.926984126984127,0.8439344551140868,0.3630356336826699,34053.0
